	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102
132	G	B	A	B	L	B	G	L	L	B	B	B	G	L	A	A	A	A	A	A	A	L	A	A	B	B	C	C	C	C	C	C	A	A	A	A	G	L	A	A	A	A	B	B	C	C	C	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	L	L	B	C	C	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
133	G	C	G	G	L	B	B	C	L	B	B	B	B	L	A	A	A	A	A	A	A	L	A	B	B	C	C	C	C	C	C	A	A	A	A	B	B	L	A	A	A	B	B	C	C	C	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	L	L	C	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
134	G	B	A	B	L	B	C	C	L	B	B	B	G	L	A	A	A	A	A	A	A	L	L	B	C	C	C	C	C	C	A	A	A	A	B	B	G	L	A	A	B	B	C	C	C	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	G	L	G	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
135	G	C	G	G	L	L	C	C	L	B	B	B	B	L	A	A	A	A	A	A	A	G	L	L	C	C	C	C	C	A	A	A	A	B	B	B	B	L	A	B	B	C	C	C	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	G	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
136	G	B	A	B	C	L	C	C	L	B	B	B	G	L	A	A	A	A	A	A	B	B	C	L	C	C	C	C	A	A	A	A	B	B	B	B	G	L	L	B	C	C	C	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	G	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
137	G	C	G	L	C	L	C	C	L	B	B	B	B	L	A	A	A	A	A	B	B	C	C	L	C	C	C	A	A	A	A	B	B	B	B	B	B	C	L	L	C	C	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	G	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
138	G	B	A	L	C	L	C	C	L	B	B	B	G	L	A	A	A	A	B	B	C	C	C	L	C	C	A	A	A	A	B	B	B	B	B	B	C	C	A	L	C	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	G	B	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
139	G	C	G	L	C	L	C	C	L	B	B	B	B	L	A	A	A	B	B	C	C	C	C	L	C	A	A	A	A	B	B	B	B	B	B	C	C	A	A	L	C	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	G	C	G	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
140	G	B	A	L	C	L	C	C	L	B	B	B	G	L	A	A	B	B	C	C	C	C	C	L	A	A	A	A	B	B	B	B	B	B	C	C	A	A	A	L	A	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	G	B	A	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
141	G	C	G	L	C	L	C	C	L	B	B	B	B	L	A	B	B	C	C	C	C	C	C	L	A	A	A	B	B	B	B	B	B	C	C	A	A	A	A	L	A	B	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	G	C	G	L	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
142	G	B	A	L	C	L	C	C	L	B	B	B	G	L	L	B	C	C	C	C	C	C	C	L	A	A	B	B	B	B	B	B	C	C	A	A	A	A	A	L	L	B	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	G	B	A	L	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
143	G	C	G	L	C	L	C	C	L	B	B	B	B	C	L	L	C	C	C	C	C	C	C	L	A	B	B	B	B	B	B	C	C	A	A	A	A	A	A	G	L	B	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	G	C	G	L	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
144	G	B	A	L	C	L	C	C	L	B	B	B	C	C	A	L	C	C	C	C	C	C	C	L	L	B	B	B	B	B	C	C	A	A	A	A	A	A	B	B	L	B	C	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	G	B	A	L	L	B	C	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
145	G	C	G	L	C	L	C	C	L	B	B	C	C	A	A	L	C	C	C	C	C	C	C	A	L	B	B	B	B	C	C	A	A	A	A	A	A	B	B	G	L	L	C	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	G	C	G	G	L	L	C	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
146	G	B	A	L	C	L	C	C	L	B	C	C	A	A	A	L	C	C	C	C	C	C	A	A	L	B	B	B	C	C	A	A	A	A	A	A	B	B	B	B	C	L	A	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	G	B	A	B	C	L	A	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
147	G	C	G	L	C	L	C	C	L	L	C	A	A	A	A	L	C	C	C	C	C	A	A	A	L	B	B	C	C	A	A	A	A	A	A	B	B	B	B	C	C	L	A	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	G	C	G	L	C	L	A	B	B	C	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
148	G	B	A	L	C	L	C	C	A	L	A	A	A	A	A	L	C	C	C	C	A	A	A	A	L	B	C	C	A	A	A	A	A	A	B	B	B	B	C	C	C	L	A	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	C	L	L	B	C	C	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
149	G	C	G	L	C	L	C	A	A	L	A	A	A	A	A	L	C	C	C	A	A	A	A	A	L	L	C	A	A	A	A	A	A	B	B	B	B	C	C	C	C	L	A	B	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	L	C	A	L	L	C	A	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
150	G	B	A	L	C	L	A	A	A	L	A	A	A	A	A	L	C	C	A	A	A	A	A	A	G	L	A	A	A	A	A	A	B	B	B	B	C	C	C	C	C	L	L	B	C	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	A	A	G	L	A	A	B	B	C	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
151	G	C	G	L	C	L	A	A	A	L	A	A	A	A	A	L	C	A	A	A	A	A	A	B	B	L	A	A	A	A	A	B	B	B	B	C	C	C	C	C	C	A	L	L	C	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	L	A	B	B	L	A	B	B	C	C	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
152	G	B	A	L	C	L	A	A	A	L	A	A	A	A	A	L	A	A	A	A	A	A	B	B	G	L	A	A	A	A	B	B	B	B	C	C	C	C	C	C	A	A	G	L	C	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	L	B	G	L	L	B	C	C	A	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
153	G	C	G	L	C	L	A	A	A	L	A	A	A	A	A	L	A	A	A	A	A	B	B	B	B	L	A	A	A	B	B	B	B	C	C	C	C	C	C	A	A	B	B	L	C	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	G	L	B	B	C	L	L	C	A	A	B	B	C	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
154	G	B	A	L	C	L	A	A	A	L	A	A	A	A	A	L	A	A	A	A	B	B	B	B	G	L	A	A	B	B	B	B	C	C	C	C	C	C	A	A	B	B	G	L	A	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	B	L	B	C	C	A	L	A	A	B	B	C	C	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
155	G	C	G	L	C	L	A	A	A	L	A	A	A	A	A	L	A	A	A	B	B	B	B	B	B	L	A	B	B	B	B	C	C	C	C	C	C	A	A	B	B	B	B	L	A	B	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	G	L	L	C	A	A	L	A	B	B	C	C	A	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	
156	G	B	A	L	C	L	A	A	A	L	A	A	A	A	A	L	A	A	B	B	B	B	B	B	G	L	L	B	B	B	C	C	C	C	C	C	A	A	B	B	B	B	G	L	L	B	A	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	B	C	L	A	A	A	L	L	B	C	C	A	A	B	B	C	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	
157	G	C	G	L	C	L	A	A	A	L	A	A	A	A	A	L	A	B	B	B	B	B	B	B	B	C	L	B	B	C	C	C	C	C	C	A	A	B	B	B	B	B	B	C	L	G	C	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	L	C	L	A	A	A	G	L	L	C	A	A	B	B	C	C	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	
158	G	B	A	L	C	L	A	A	A	L	A	A	A	A	A	L	L	B	B	B	B	B	B	B	C	C	L	B	C	C	C	C	C	C	A	A	B	B	B	B	B	B	C	C	G	G	B	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	C	L	A	A	B	B	C	L	A	A	B	B	C	C	A	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	
159	G	C	G	L	C	L	A	A	A	L	A	A	A	A	A	G	L	B	B	B	B	B	B	C	C	C	L	L	C	C	C	C	C	A	A	B	B	B	B	B	B	C	C	B	A	G	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	L	C	L	A	B	B	C	C	L	A	B	B	C	C	A	A	B	B	C	C	A	L	L	L	L	L	L	L	L	L	L	
160	G	B	A	L	C	L	A	A	A	L	A	A	A	A	B	B	L	B	B	B	B	B	C	C	C	C	A	L	C	C	C	C	A	A	B	B	B	B	B	B	C	C	B	A	C	G	B	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	C	L	L	B	C	C	C	L	L	B	C	C	A	A	B	B	C	C	A	A	G	L	L	L	L	L	L	L	L	L	
161	G	C	G	L	C	L	A	A	A	L	A	A	A	B	B	G	L	B	B	B	B	C	C	C	C	A	A	L	C	C	C	A	A	B	B	B	B	B	B	C	C	B	A	C	B	G	C	G	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	L	C	A	L	L	C	C	C	A	L	L	C	A	A	B	B	C	C	A	A	B	B	C	L	L	L	L	L	L	L	L	
162	G	B	A	L	C	L	A	A	A	L	A	A	B	B	B	B	L	B	B	B	C	C	C	C	A	A	A	L	C	C	A	A	B	B	B	B	B	B	C	C	B	A	C	B	L	G	B	A	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	A	A	G	L	C	C	A	A	G	L	A	A	B	B	C	C	A	A	B	B	C	C	A	L	L	L	L	L	L	L	
163	G	C	G	L	C	L	A	A	A	L	A	B	B	B	B	G	L	B	B	C	C	C	C	A	A	A	A	L	C	A	A	B	B	B	B	B	B	C	C	B	A	C	B	L	L	G	C	G	L	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	L	A	B	B	L	C	A	A	B	B	L	A	B	B	C	C	A	A	B	B	C	C	A	A	G	L	L	L	L	L	L	
164	G	B	A	L	C	L	A	A	A	L	L	B	B	B	B	B	L	B	C	C	C	C	A	A	A	A	A	L	A	A	B	B	B	B	B	B	C	C	B	A	C	B	L	L	L	G	B	A	L	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	L	B	G	L	A	A	B	B	G	L	L	B	C	C	A	A	B	B	C	C	A	A	B	B	C	L	L	L	L	L	
165	G	C	G	L	C	L	A	A	A	G	L	B	B	B	B	G	L	L	C	C	C	A	A	A	A	A	A	L	A	B	B	B	B	B	B	C	C	B	A	C	B	L	L	L	L	G	C	G	L	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	G	L	B	B	L	A	B	B	B	B	C	L	L	C	A	A	B	B	C	C	A	A	B	B	C	C	A	L	L	L	L	
166	G	B	A	L	C	L	A	A	B	B	L	B	B	B	B	B	C	L	C	C	A	A	A	A	A	A	A	L	L	B	B	B	B	B	C	C	B	A	C	B	L	L	L	L	L	G	B	A	L	L	B	C	C	A	L	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	B	L	B	G	L	L	B	B	B	C	C	A	L	A	A	B	B	C	C	A	A	B	B	C	C	A	A	G	L	L	L	
167	G	C	G	L	C	L	A	B	B	G	L	B	B	B	B	C	C	L	C	A	A	A	A	A	A	A	A	G	L	B	B	B	B	C	C	B	A	C	B	L	L	L	L	L	L	G	C	G	G	L	L	C	A	A	G	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	G	L	B	B	C	L	B	B	C	C	A	A	L	A	B	B	C	C	A	A	B	B	C	C	A	A	B	B	C	L	L	
168	G	B	A	L	C	L	L	B	B	B	L	B	B	B	C	C	C	L	A	A	A	A	A	A	A	A	B	B	L	B	B	B	C	C	B	A	C	B	L	L	L	L	L	L	L	G	B	A	B	C	L	A	A	B	B	C	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	B	L	B	C	C	L	B	C	C	A	A	A	L	L	B	C	C	A	A	B	B	C	C	A	A	B	B	C	C	A	L	
169	G	C	G	L	C	A	L	B	B	G	L	B	B	C	C	C	C	L	A	A	A	A	A	A	A	B	B	G	L	B	B	C	C	B	A	C	B	L	L	L	L	L	L	L	L	G	C	G	L	C	L	A	B	B	C	C	A	L	L	L	L	L	L	L	L	L	L	L	G	C	G	G	L	L	C	C	L	L	C	A	A	A	A	G	L	L	C	A	A	B	B	C	C	A	A	B	B	C	C	A	A	C	
170	G	B	A	L	A	A	L	B	B	B	L	B	C	C	C	C	C	L	A	A	A	A	A	A	B	B	B	B	L	B	C	C	B	A	C	B	L	L	L	L	L	L	L	L	L	G	B	A	L	C	L	L	B	C	C	A	A	G	L	L	L	L	L	L	L	L	L	L	G	B	A	B	C	L	C	C	A	L	A	A	A	A	B	B	C	L	A	A	B	B	C	C	A	A	B	B	C	C	A	A	C	B	
171	G	C	G	L	A	A	L	B	B	G	L	L	C	C	C	C	C	L	A	A	A	A	A	B	B	B	B	G	L	L	C	B	A	C	B	L	L	L	L	L	L	L	L	L	L	G	C	G	L	C	A	L	L	C	A	A	B	B	C	L	L	L	L	L	L	L	L	L	G	C	G	L	C	L	C	A	A	L	A	A	A	B	B	C	C	L	A	B	B	C	C	A	A	B	B	C	C	A	A	C	B	L	
172	G	B	A	L	A	A	L	B	B	B	C	L	C	C	C	C	C	L	A	A	A	A	B	B	B	B	B	B	C	L	G	A	C	B	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	A	A	G	L	A	A	B	B	C	C	A	L	L	L	L	L	L	L	L	G	B	A	L	C	L	A	A	A	L	A	A	B	B	C	C	C	L	L	B	C	C	A	A	B	B	C	C	A	A	C	B	L	L	
173	G	C	G	L	A	A	L	B	B	C	C	L	C	C	C	C	C	L	A	A	A	B	B	B	B	B	B	C	C	G	G	C	B	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	L	A	B	B	L	A	B	B	C	C	A	A	G	L	L	L	L	L	L	L	G	C	G	L	C	L	A	A	A	L	A	B	B	C	C	C	C	A	L	L	C	A	A	B	B	C	C	A	A	C	B	L	L	L	
174	G	B	A	L	A	A	L	B	C	C	C	L	C	C	C	C	C	L	A	A	B	B	B	B	B	B	C	C	B	A	G	B	L	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	L	L	B	G	L	L	B	C	C	A	A	B	B	C	L	L	L	L	L	L	G	B	A	L	C	L	A	A	A	L	L	B	C	C	C	C	A	A	G	L	A	A	B	B	C	C	A	A	C	B	L	L	L	L	
175	G	C	G	L	A	A	L	L	C	C	C	L	C	C	C	C	C	L	A	B	B	B	B	B	B	C	C	B	A	C	G	C	L	L	L	L	L	L	L	L	L	L	L	L	L	G	C	G	G	L	B	B	C	L	L	C	A	A	B	B	C	C	A	L	L	L	L	L	G	C	G	L	C	L	A	A	A	G	L	L	C	C	C	A	A	B	B	L	A	B	B	C	C	A	A	C	B	L	L	L	L	L	
176	G	B	A	L	A	A	G	L	C	C	C	L	C	C	C	C	C	L	L	B	B	B	B	B	C	C	B	A	C	B	G	B	A	L	L	L	L	L	L	L	L	L	L	L	L	G	B	A	B	L	B	C	C	A	L	A	A	B	B	C	C	A	A	G	L	L	L	L	G	B	A	L	C	L	A	A	B	B	C	L	C	C	A	A	B	B	G	L	L	B	C	C	A	A	C	B	L	L	L	L	L	L	
177	G	C	G	L	A	B	B	L	C	C	C	L	C	C	C	C	C	A	L	B	B	B	B	C	C	B	A	C	B	L	G	C	G	G	L	L	L	L	L	L	L	L	L	L	L	G	C	G	G	L	L	C	A	A	L	A	B	B	C	C	A	A	B	B	C	L	L	L	G	C	G	L	C	L	A	B	B	C	C	L	C	A	A	B	B	B	B	C	L	L	C	A	A	C	B	L	L	L	L	L	L	L	
178	G	B	A	L	L	B	G	L	C	C	C	L	C	C	C	C	A	A	L	B	B	B	C	C	B	A	C	B	L	L	G	B	A	B	C	L	L	L	L	L	L	L	L	L	L	G	B	A	B	C	L	A	A	A	L	L	B	C	C	A	A	B	B	C	C	A	L	L	G	B	A	L	C	L	L	B	C	C	C	L	A	A	B	B	B	B	C	C	A	L	A	A	C	B	L	L	L	L	L	L	L	L	
179	G	C	G	G	L	B	B	L	C	C	C	L	C	C	C	A	A	A	L	B	B	C	C	B	A	C	B	L	L	L	G	C	G	L	C	A	L	L	L	L	L	L	L	L	L	G	C	G	L	C	L	A	A	A	G	L	L	C	A	A	B	B	C	C	A	A	G	L	G	C	G	L	C	A	L	L	C	C	C	L	A	B	B	B	B	C	C	A	A	L	A	C	B	L	L	L	L	L	L	L	L	L	
180	G	B	A	B	L	B	G	L	C	C	C	L	C	C	A	A	A	A	L	B	C	C	B	A	C	B	L	L	L	L	G	B	A	L	A	A	G	L	L	L	L	L	L	L	L	G	B	A	L	C	L	A	A	B	B	C	L	A	A	B	B	C	C	A	A	B	B	A	G	B	A	L	A	A	G	L	C	C	C	L	L	B	B	B	C	C	A	A	A	L	G	B	L	L	L	L	L	L	L	L	L	L	
181	G	C	G	G	L	B	B	L	C	C	C	L	C	A	A	A	A	A	L	L	C	B	A	C	B	L	L	L	L	L	G	C	G	L	A	B	B	C	L	L	L	L	L	L	L	G	C	G	L	C	L	A	B	B	C	C	L	A	B	B	C	C	A	A	B	B	A	C	G	C	G	L	A	B	B	L	C	C	C	A	L	B	B	C	C	A	A	A	A	C	G	C	L	L	L	L	L	L	L	L	L	L	
182	G	B	A	B	L	B	G	L	C	C	C	L	A	A	A	A	A	A	G	L	G	A	C	B	L	L	L	L	L	L	G	B	A	L	L	B	C	C	A	L	L	L	L	L	L	G	B	A	L	C	L	L	B	C	C	C	L	L	B	C	C	A	A	B	B	A	C	B	G	B	A	L	L	B	G	L	C	C	A	A	L	B	C	C	A	A	A	A	C	B	G	B	A	L	L	L	L	L	L	L	L	L	
183	G	C	G	G	L	B	B	L	C	C	C	L	A	A	A	A	A	B	B	A	G	C	B	L	L	L	L	L	L	L	G	C	G	G	L	L	C	A	A	G	L	L	L	L	L	G	C	G	L	C	A	L	L	C	C	C	A	L	L	C	A	A	B	B	A	C	B	L	G	C	G	G	L	B	B	L	C	A	A	A	L	L	C	A	A	A	A	C	B	L	G	C	G	G	L	L	L	L	L	L	L	L	
184	G	B	A	B	L	B	G	L	C	C	C	L	A	A	A	A	B	B	A	C	G	B	L	L	L	L	L	L	L	L	G	B	A	B	C	L	A	A	B	B	C	L	L	L	L	G	B	A	L	A	A	G	L	C	C	A	A	G	L	A	A	B	B	A	C	B	L	L	G	B	A	B	L	B	G	L	A	A	A	A	G	L	A	A	A	A	C	B	L	L	G	B	A	B	C	L	L	L	L	L	L	L	
185	G	C	G	G	L	B	B	L	C	C	C	L	A	A	A	B	B	A	C	B	G	C	L	L	L	L	L	L	L	L	G	C	G	L	C	L	A	B	B	C	C	A	L	L	L	G	C	G	L	A	B	B	L	C	A	A	B	B	L	A	B	B	A	C	B	L	L	L	G	C	G	G	L	B	B	L	A	A	A	B	B	L	A	A	A	C	B	L	L	L	G	C	G	L	C	A	L	L	L	L	L	L	
186	G	B	A	B	L	B	G	L	C	C	C	L	A	A	B	B	A	C	B	L	G	B	A	L	L	L	L	L	L	L	G	B	A	L	C	L	L	B	C	C	A	A	G	L	L	G	B	A	L	L	B	G	L	A	A	B	B	G	L	L	B	A	C	B	L	L	L	L	G	B	A	B	L	B	G	L	A	A	B	B	G	L	A	A	C	B	L	L	L	L	G	B	A	L	A	A	G	L	L	L	L	L	
187	G	C	G	G	L	B	B	L	C	C	C	L	A	B	B	A	C	B	L	L	G	C	G	G	L	L	L	L	L	L	G	C	G	L	C	A	L	L	C	A	A	B	B	C	L	G	C	G	G	L	B	B	L	A	B	B	B	B	C	L	G	C	B	L	L	L	L	L	G	C	G	G	L	B	B	L	A	B	B	B	B	L	A	C	B	L	L	L	L	L	G	C	G	L	A	B	B	C	L	L	L	L	
188	G	B	A	B	L	B	G	L	C	C	C	L	L	B	A	C	B	L	L	L	G	B	A	B	C	L	L	L	L	L	G	B	A	L	A	A	G	L	A	A	B	B	C	C	G	G	B	A	B	L	B	G	L	L	B	B	B	C	C	G	G	B	L	L	L	L	L	L	G	B	A	B	L	B	G	L	L	B	B	B	G	L	G	B	L	L	L	L	L	L	G	B	A	L	L	B	C	C	A	L	L	L	
189	G	C	G	G	L	B	B	L	C	C	C	A	L	G	C	B	L	L	L	L	G	C	G	L	C	A	L	L	L	L	G	C	G	L	A	B	B	L	A	B	B	C	C	B	A	G	C	G	G	L	B	B	C	L	B	B	C	C	B	A	G	C	L	L	L	L	L	L	G	C	G	G	L	B	B	C	L	B	B	B	B	A	G	C	L	L	L	L	L	L	G	C	G	G	L	L	C	A	A	G	L	L	
190	G	B	A	B	L	B	G	L	C	C	A	A	C	G	B	L	L	L	L	L	G	B	A	L	A	A	G	L	L	L	G	B	A	L	L	B	G	L	L	B	C	C	B	A	C	G	B	A	B	L	B	C	C	L	B	C	C	B	A	C	G	B	A	L	L	L	L	L	G	B	A	B	L	B	C	C	L	B	B	B	A	C	G	B	A	L	L	L	L	L	G	B	A	B	C	L	A	A	B	B	C	L	
191	G	C	G	G	L	B	B	L	C	A	A	C	B	G	C	L	L	L	L	L	G	C	G	L	A	B	B	C	L	L	G	C	G	G	L	B	B	C	L	L	C	B	A	C	B	G	C	G	G	L	L	C	C	L	L	C	B	A	C	B	G	C	G	G	L	L	L	L	G	C	G	G	L	L	C	C	L	B	B	A	C	B	G	C	G	G	L	L	L	L	G	C	G	L	C	L	A	B	B	C	C	G	
192	G	B	A	B	L	B	G	L	A	A	C	B	L	G	B	A	L	L	L	L	G	B	A	L	L	B	C	C	A	L	G	B	A	B	L	B	C	C	A	L	G	A	C	B	L	G	B	A	B	C	L	C	C	A	L	G	A	C	B	L	G	B	A	B	C	L	L	L	G	B	A	B	C	L	C	C	L	B	A	C	B	L	G	B	A	B	C	L	L	L	G	B	A	L	C	L	L	B	C	C	B	A	
193	G	C	G	G	L	B	B	L	A	C	B	L	L	G	C	G	G	L	L	L	G	C	G	G	L	L	C	A	A	C	G	C	G	G	L	L	C	A	A	C	G	C	B	L	L	G	C	G	L	C	L	C	A	A	C	G	C	B	L	L	G	C	G	L	C	A	L	L	G	C	G	L	C	L	C	C	L	G	C	B	L	L	G	C	G	L	C	A	L	L	G	C	G	L	C	A	L	L	C	B	A	C	
194	G	B	A	B	L	B	G	L	G	B	L	L	L	G	B	A	B	C	L	L	G	B	A	B	C	L	A	A	C	B	G	B	A	B	C	L	A	A	C	B	G	B	L	L	L	G	B	A	L	C	L	A	A	C	B	G	B	L	L	L	G	B	A	L	A	A	G	L	G	B	A	L	C	L	C	C	G	G	B	L	L	L	G	B	A	L	A	A	G	L	G	B	A	L	A	A	G	L	G	A	C	B	
195	G	C	G	G	L	B	B	A	G	C	L	L	L	G	C	G	L	C	A	L	G	C	G	L	C	L	A	C	B	L	G	C	G	L	C	L	A	C	B	L	G	C	L	L	L	G	C	G	L	C	L	A	C	B	L	G	C	L	L	L	G	C	G	L	A	B	B	A	G	C	G	L	C	L	C	B	A	G	C	L	L	L	G	C	G	L	A	B	B	A	G	C	G	L	A	B	B	A	G	C	B	L	
196	G	B	A	B	L	B	A	C	G	B	A	L	L	G	B	A	L	A	A	C	G	B	A	L	C	L	G	B	L	L	G	B	A	L	C	L	G	B	L	L	G	B	A	L	L	G	B	A	L	C	L	G	B	L	L	G	B	A	L	L	G	B	A	L	L	B	A	C	G	B	A	L	C	L	G	A	C	G	B	A	L	L	G	B	A	L	L	B	A	C	G	B	A	L	L	B	A	C	G	B	L	L	
197	G	C	G	G	L	G	C	B	G	C	G	G	L	G	C	G	L	A	C	B	G	C	G	L	C	G	G	C	L	L	G	C	G	L	C	G	G	C	L	L	G	C	G	G	L	G	C	G	L	C	G	G	C	L	L	G	C	G	G	L	G	C	G	G	L	G	C	B	G	C	G	L	C	G	G	C	B	G	C	G	G	L	G	C	G	G	L	G	C	B	G	C	G	G	L	G	C	B	G	C	L	L	
